draw_idx,C1,C2,C3,C4,C5,C_MLP_BASE,C_TRANS_BASE,C_TRANS_MIX,C_TRANS_MEM
1403,0.03653912719423347,-0.00331329648759493,-0.21240044813138226,0.0817820541214277,-0.05919624465762041,-0.13061839400995456,0.3365169343797999,0.20785099973010812,-0.1792792906241556
1404,0.2857496227352726,0.2098031040309003,0.2688705644601205,0.1310787203373487,0.11430673987764672,0.39994928479746916,0.34653374160513417,0.005004435160600007,-0.169844080891829
1405,0.2181700392537042,0.1644516297843602,0.05223598254899553,-0.056910454848435266,-0.12925429980666114,-0.004674472299439736,0.07891466701565059,-0.1487190541691835,-0.24229939953349658
1406,0.43327867412898946,0.2648628858036292,0.4544426494011222,-0.13662012637020293,-0.22638153357349444,0.3178225230309193,0.5574057877379086,0.2144618597949801,-0.3306105505088975
1407,0.4741724203751029,0.39906265669394236,0.9861215386351295,-0.24955287048287278,-0.020654438491391813,0.7365686681522567,0.408428159308504,0.13083522657043034,-0.33300376611826565
1408,-0.09015636955776074,-0.22686795535400162,-0.34362084172052487,-0.017204164342021322,-0.3478711616205352,-0.3608250060625462,0.32165470770933563,0.02095530733794937,-0.16596128067609683
1409,0.3324163177107482,0.27879554162944364,0.7651331683463533,-0.33899914664781483,-0.1952825901319304,0.4261340216985384,0.6595870246355933,0.3280406880966672,-0.560164544571252
1410,-0.4433606143869482,-0.5828822821663944,-0.17490542116098262,-0.04243774175348314,-0.0460800114048614,-0.21734316291446576,0.6369790987438892,0.25650576831468497,-0.29216149262775937
1411,0.28985799793759426,0.33700939057544055,0.785102278003126,-0.5678399507467181,-0.03295128208338727,0.21726232725640793,0.3748339524590999,0.11179424579126318,-0.48358294899215515
1412,0.20137423094862472,0.23793015213288882,0.4770494546372357,-0.04953102229549511,0.06484846839879044,0.4275184323417406,0.5361615917456447,0.26958847262568125,-0.24467598129513524
1413,-0.21704513619629384,-0.38336085272594056,-0.167490312106662,-0.037059642388893144,-0.08858403168225604,-0.20454995449555513,0.4625904377788812,0.18616543403558933,-0.09363589783448367
1414,-0.2100563694175298,-0.26503945851761224,0.047246755020663445,-0.09184022778703327,-0.04349082764345846,-0.044593472766369824,0.12313426281075623,-0.07727123636937383,-0.18615122293324193
1415,0.10112640703449927,0.12932401037036767,0.5472176798221795,0.048925610840942824,0.22628891114535143,0.5961432906631223,0.4213339843608306,0.11413100909042861,-0.19943278257625408
1416,0.2292388895955344,0.09839274561082512,0.20230925243832676,-0.3440136984604557,-0.3065067776490952,-0.14170444602212895,0.1940998179383708,0.06611524277910591,-0.3686323460605404
1417,0.9862906705594279,1.039954776058914,1.374074377040356,-0.45053724627885483,0.2133467739624516,0.9235371307615011,0.6171126594635469,0.22384161866985114,-0.8133526369047631
1418,-0.7600960278293083,-0.868467483640323,-0.28667504465405935,0.009782524747798504,-0.3340632917210242,-0.27689251990626085,0.4747778783932103,0.19684486151524805,0.10416072954885358
1419,-0.2051458845273686,-0.24224539425695701,-0.5158341426163104,0.2343635508227413,-0.22647712353834482,-0.28147059179356915,0.013958087966611743,-0.30069027227144973,0.10583727522530784
1420,0.05374021420357744,0.03804694585577606,-0.03821227738816735,-0.32146797048483416,-0.3068891741703777,-0.3596802478730015,0.49176066755978015,0.2505877622110489,-0.2656430787345191
1421,0.47464920247699893,0.3683804718964222,0.722527205670878,-0.3874075352577039,-0.1946827443577065,0.3351196704131741,0.7134827315424664,0.28234536843812186,-0.6498766264826732
1422,0.27187695890488417,0.24530264014222258,0.7281672727334411,-0.4679451005117534,-0.1572114194883848,0.26022217222168764,0.7321187184837772,0.38605742269960136,-0.41798032949009783
1423,0.5024061357304872,0.4668359194498759,0.45230636060565854,-0.10325395463131692,-0.0541507039273752,0.3490524059743416,1.1025633843340936,0.5019588163291802,-0.35114397622516513
1424,-0.06895682870238828,-0.1877608640752697,0.027797696565376118,-0.028611021108384982,-0.2730847497453168,-0.0008133245430088643,0.8832739572533919,0.4543907793559121,-0.2478005224667852
1425,0.058400022858805745,0.001629177830695605,0.08464169652332787,0.04665661707570501,-0.005511187507896365,0.13129831359903288,0.4685748105352693,0.2615320619721502,0.03819689009387073
1426,-0.19357860249948744,-0.30462532441600154,-0.2755012213324357,0.09633775827445601,-0.10125768411239466,-0.1791634630579797,0.29940461035889454,0.07114234396745156,-0.12546634508216992
1427,0.6212951527267319,0.560456819717548,0.8838037308159915,-0.3510771325685995,0.07401498541842333,0.532726598247392,0.17108590774231994,-0.12266664628382701,-0.6372532839721095
1428,1.2332985166387453,1.316525925811065,1.4885616381868791,-0.27675479074538245,0.19300536031859572,1.2118068474414967,0.5027118612895345,0.1098510916731632,-0.8319607520749455
1429,-0.14097400813241223,-0.24428039849854777,-0.3243059964778594,0.02997955795873808,-0.245964800514473,-0.2943264385191213,0.42275635011502466,0.22028831035871033,0.016649684844085133
1430,0.3890564298461462,0.4067025663145952,0.6843483225350625,-0.4064555792489186,-0.23450418868101397,0.2778927432861439,0.5749113428475686,0.3258168571761221,-0.5602080641572075
1431,-0.7031781144767919,-0.790405283842484,-0.9760281416902188,0.29186109129619187,-0.10541227978692391,-0.6841670503940269,0.4178306039424067,0.15735456423694294,0.09239412205765851
1432,-0.06608412234133043,-0.19907139565394516,0.1381987901095817,-0.23296862261988305,-0.16923832411866935,-0.09476983251030136,0.4084001080824573,0.03651104202292399,-0.3743718439606626
1433,-0.36243318131613766,-0.5413745843701048,0.09272726890555094,-0.33517119252400673,-0.3250808398036392,-0.2424439236184558,0.8708598066454591,0.6654505792498769,-0.012319537241015421
1434,-0.24376503646902914,-0.38847098860201146,-0.22286163059791986,0.29911901886870584,0.38719671355501506,0.07625738827078599,-0.03637157801744206,-0.18906904808076253,-0.021239779090264865
1435,0.18153491012963352,0.21678382549603126,0.3658261193498513,-0.021248905678662444,0.04049204557952146,0.3445772136711889,0.3096939649382935,-0.06553228667407973,-0.3117570684803195
1436,-0.1054876662032973,-0.09845055863051333,-0.17300935139175277,0.29163181924966897,0.11435108790187187,0.11862246785791619,0.2185907946346317,-0.13539772631772284,-0.18272823105381497
1437,0.5609046825514457,0.4829040745840557,0.5535680684931843,-0.3353006649040917,-0.11706736175726673,0.21826740358909263,0.5303589681824951,0.21523678625402953,-0.39352161355579407
1438,-0.03384862805048949,-0.08457482438938135,0.13314146435013918,-0.03623677154046223,0.00487934790068012,0.09690469280967695,0.40473469133053586,-0.013662721854609594,-0.3669129603353872
1439,-0.06031960901361799,-0.08120435386753866,0.4037207113834992,-0.2501718428360322,-0.25151586071521215,0.15354886854746697,0.773271901268575,0.41189959456860537,-0.3640011284709438
1440,-0.05660974202044855,-0.24605810255001181,0.1768993580921283,-0.1947773459702734,-0.409836086801892,-0.017877987878145096,0.44539481166672745,0.1131826020671815,-0.24837254792565222
1441,-0.2421592463738914,-0.2741286438490186,0.11489256992208308,-0.08353651862432454,-0.20610778792809958,0.031356051297758536,0.34776542237860614,0.08588972258265315,-0.22041636761304573
1442,-0.28880394040660406,-0.5653590877139265,-0.17860609712442188,-0.0833754077485922,-0.39533685803792995,-0.2619815048730141,0.7376064461109343,0.5371382648489175,0.0803189781683642
1443,-0.0007120409345717782,-0.05659843452580171,-0.0764688451636868,-0.010917084125142695,-0.01355308121233878,-0.08738592928882949,0.5044795193893976,0.23385616536991705,-0.16772865068305554
1444,-0.07807042097214545,-0.32229005253948184,-0.026397036041209798,-0.1403587165152882,-0.015360727101086047,-0.166755752556498,0.41899024856413314,0.0018942936990662407,-0.29830467235673186
1445,1.5984168356743493,1.6666540242508163,1.4517402966751578,-0.5248661853914869,0.17679338702179104,0.9268741112836709,0.5248856663720138,0.1498708544392906,-0.785654685419943
1446,0.11186734169158563,0.10184228534959971,0.2602549363527831,-0.1523109008866821,-0.16801724598944245,0.10794403546610098,0.9266984840373108,0.3406915900986295,-0.5007782356103463
1447,-0.24822552442880585,-0.20332023969753021,-0.3174685651044282,-0.1176592949000157,-0.29912844818156414,-0.4351278600044439,0.8363724584600588,0.6092094025280396,-0.16210875837877614
1448,0.6903445803344798,0.6253743171402252,0.6792979001130545,-0.2282201561648336,-0.0024620221565962996,0.45107774394822087,0.41883329228762733,0.12644049963402404,-0.3830202663270186
1449,0.09231893850838124,0.06847371845627226,-0.04094776618245033,0.08131087104137846,-0.006254849816869523,0.040363104858928134,0.0610414955391827,-0.12322696092089458,-0.08700879932027805
1450,-0.44219344527991666,-0.5509277286009527,-0.5071465320471086,0.09373994922493811,-0.16739804766269661,-0.41340658282217047,0.3673481569800545,0.1593766143413481,0.04649419996633719
1451,0.3909552292074068,0.467154582972268,0.29942211509041194,-0.2017806146205552,0.006392567108912228,0.09764150046985676,0.6342172640972232,0.3051353018638894,-0.42054153036505126
1452,0.2794984609758727,0.15404873113924156,0.0803416215756918,-0.06469245451351191,-0.14682994104077074,0.01564916706217989,0.33065654294500085,0.09083891934443389,-0.4276216193946344
1453,0.42904472753343015,0.19011432831685726,0.15891235961228728,-0.2672944856843194,-0.11093214550333974,-0.10838212607203213,0.3668429466898485,0.24484540576277636,-0.25224975112873993
1454,-0.01434552134596323,-0.1027214505091506,0.3493170706843065,-0.17894039229683578,-0.013861902864071851,0.17037667838747073,0.3352898650692386,0.11640061567181381,-0.13312888430595493
1455,0.6789072634261334,0.7660464395026398,1.049710805485516,-0.5180749604340341,-0.18772516227844438,0.5316358450514819,0.7445078472368559,0.4615379879153102,-0.5743770069359294
1456,-0.4041007128622519,-0.4491366023672966,0.06314502553745249,0.05702410045230821,-0.04209343475801164,0.1201691259897607,0.3511169362094261,0.10249552433572573,0.06211050842212873
1457,0.466433179253254,0.4563977150798273,0.5707672949853694,-0.13081208888165374,0.03274158020907447,0.43995520610371563,0.5403242432925246,0.1852799864087012,-0.541456013787536
1458,-0.12834312151086347,-0.2345116102451149,-0.19416074454657528,-0.041461860421097674,-0.2163761843562707,-0.23562260496767296,0.1886516747923772,-0.18524124762899596,-0.09554580162258386
1459,-0.16023579193806353,-0.16637443310908695,-0.18906045468228033,-0.1906804332868901,-0.21953396316541351,-0.37974088796917044,0.13916362025192386,-0.05301904668227593,-0.0983946182988072
1460,-0.839845610437178,-0.8667831693618214,-0.7226017105076015,-0.11218521983341992,-0.5386771376360779,-0.8347869303410214,0.5143530504154991,0.2752192116608123,-0.1008831151291231
1461,0.6853714820770755,0.42812730525933296,0.22012588520924603,-0.02668636300254046,-0.041585858268414766,0.19343952220670557,0.2148679362278927,-0.2584503315830813,-0.09040329530388336
1462,0.2821952983287985,0.21475552085048122,0.0005672274404453503,0.1532110662014281,-0.025055901298046912,0.15377829364187345,0.4303210426113764,-0.05903273224073868,-0.19683597909116046
1463,0.1664811723772322,0.1461912749528686,0.21225182350726984,-0.13172798426968785,-0.0355782440568595,0.080523839237582,0.11381569978839422,-0.08766285632056617,-0.2673868660725921
1464,0.3609980878261107,0.38797390893384026,0.5164068078333752,-0.3759605813290743,-0.14783290139107425,0.14044622650430097,0.337574553236642,0.16751427269514968,-0.30892529703633365
1465,-0.1309030188214943,-0.2742866859212388,-0.38610430257110845,0.02240266983465722,-0.056982391079815564,-0.36370163273645123,0.29677379869222337,0.0693438087494552,-0.19550850058103325
1466,0.3480324997552242,0.20286150301332717,0.5218812667877403,-0.30402190878700774,-0.1513328517354935,0.21785935800073253,0.7153479593346426,0.3750365253580207,-0.38842064012895405
1467,0.2416459998469752,0.23647473268170127,0.07508872392597465,-0.42937179867413217,-0.4549196027723163,-0.3542830747481575,0.5367046829255109,0.20216530788178672,-0.3675261762716824
1468,0.8176707139153994,0.8540286176411396,1.0024322925622293,-0.3451976215159568,-0.08349142590087288,0.6572346710462724,0.6036378040439105,0.3130622052674433,-0.430318279648509
1469,0.246117135965677,0.07946453636860107,-0.03883856472649966,-0.18811760690249268,-0.27724831263732774,-0.22695617162899234,0.34256262243473967,0.10852806112986602,-0.17023503058755515
1470,0.5561580421763785,0.5470125882446877,0.561214298343724,-0.06213090794128617,0.15609688635978625,0.4990833904024379,0.36990861747487047,0.16165501401637927,-0.289273182961145
1471,0.2021633457952262,0.16385301762654614,0.10095307781569074,-0.1446687256061766,-0.21484115030604112,-0.04371564779048587,0.4915335010013563,0.1745742529568397,-0.04418182319567887
1472,0.8962091119581168,0.7685914875578016,1.2834128327162768,-0.5297082480622352,-0.010688482009088257,0.7537045846540417,0.7880119779184881,0.4155362114842445,-0.6209425887961467
1473,0.23088297627768029,0.06149509715976542,0.15326296818870966,-0.0650606401694338,-0.18589689441641943,0.08820232801927586,0.9460576542171307,0.5357898919792377,-0.18732435861424168
1474,0.3989882960207548,0.3441470925346992,0.5155573331436182,-0.0857069513317108,-0.020966490345927458,0.4298503818119074,0.3161949932453665,-0.0033208660439925097,-0.36149006226376756
1475,0.7506631610857959,0.6077658115707174,0.7844494146095727,-0.285857058818051,0.006458537041665879,0.4985923557915217,0.39655600419783477,0.164468646706442,-0.4392369323751715
1476,0.2174777852833164,0.17299074057439645,-0.09299558249496198,0.011010669968089193,-0.2008982458931038,-0.08198491252687279,0.029487232115281814,-0.10779427507703376,-0.0799740352883862
1477,-0.7277375468177592,-0.6795070759518376,0.375106647785058,-0.11975769728627017,-0.16524565639926259,0.2553489504987878,0.8289381185256246,0.42889713020995146,-0.29329948321525356
1478,-0.2660919273637172,-0.39750840782846825,-0.2137021532273315,0.08104671107384137,0.0866227269819882,-0.13265544215349012,0.1270377612717554,-0.17067700067944458,-0.2221922145546832
1479,0.9910634862626535,1.0468262201743326,1.3230703150430458,-0.5708027181703969,-0.12214160803338803,0.7522675968726491,0.6121131138702455,0.1959684117096498,-0.8226430490153075
1480,-0.21923103419649337,-0.2655625609559822,-0.05498269093320707,0.10129439042256527,-0.08359301304087585,0.046311699489358205,0.14951547343278437,-0.10323660840808102,0.05420910302396187
1481,-0.06557813980854998,-0.25097015487949903,0.04229198220376984,-0.1259680261265358,-0.23090725616230334,-0.08367604392276595,0.2765743017312652,0.02670738042937304,0.08761047171687941
1482,-0.39684720576140214,-0.3618276717147419,-0.3471627300900367,-0.27932828604009313,-0.575801543040727,-0.6264910161301298,0.4167721344707742,0.2059628896770355,-0.06253114425819217
