date,market,arm,system_id,seed,equity,return,calendar_week,run_id
2024-06-12,Brazil,MEM_RANDOM,MEM_RANDOM,1001,89407.48621881293,-0.01093821799455627,2024-06-10,MEM_RANDOM_Brazil_1001
2024-06-13,Brazil,MEM_RANDOM,MEM_RANDOM,1001,89657.32081163215,0.002794336396034857,2024-06-10,MEM_RANDOM_Brazil_1001
2024-06-14,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90163.12937867927,0.005641575751631154,2024-06-10,MEM_RANDOM_Brazil_1001
2024-06-17,Brazil,MEM_RANDOM,MEM_RANDOM,1001,89085.31371248054,-0.01195406230491374,2024-06-17,MEM_RANDOM_Brazil_1001
2024-06-18,Brazil,MEM_RANDOM,MEM_RANDOM,1001,89266.64968431281,0.0020355316075726057,2024-06-17,MEM_RANDOM_Brazil_1001
2024-06-19,Brazil,MEM_RANDOM,MEM_RANDOM,1001,89341.4062494068,0.0008374523448383816,2024-06-17,MEM_RANDOM_Brazil_1001
2024-06-20,Brazil,MEM_RANDOM,MEM_RANDOM,1001,89224.04339649009,-0.0013136445668773806,2024-06-17,MEM_RANDOM_Brazil_1001
2024-06-21,Brazil,MEM_RANDOM,MEM_RANDOM,1001,89263.37384082603,0.00044080544703810955,2024-06-17,MEM_RANDOM_Brazil_1001
2024-06-24,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90011.61115123557,0.008382355250696649,2024-06-24,MEM_RANDOM_Brazil_1001
2024-06-25,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90131.38732005881,0.0013306746462075525,2024-06-24,MEM_RANDOM_Brazil_1001
2024-06-26,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90357.11932040977,0.0025044771534401458,2024-06-24,MEM_RANDOM_Brazil_1001
2024-06-27,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91562.45512058066,0.013339688219770841,2024-06-24,MEM_RANDOM_Brazil_1001
2024-06-28,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92064.41780902671,0.005482189045553649,2024-06-24,MEM_RANDOM_Brazil_1001
2024-07-01,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93054.34642268943,0.010752564750001161,2024-07-01,MEM_RANDOM_Brazil_1001
2024-07-02,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92705.88682414817,-0.00374468911917794,2024-07-01,MEM_RANDOM_Brazil_1001
2024-07-03,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93367.05684329795,0.007131909761069862,2024-07-01,MEM_RANDOM_Brazil_1001
2024-07-04,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93227.772481678,-0.0014917934261730076,2024-07-01,MEM_RANDOM_Brazil_1001
2024-07-05,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92374.39159560011,-0.009153719576916797,2024-07-01,MEM_RANDOM_Brazil_1001
2024-07-08,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92053.24683928298,-0.0034765561187461735,2024-07-08,MEM_RANDOM_Brazil_1001
2024-07-09,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92205.79386305617,0.00165716070873119,2024-07-08,MEM_RANDOM_Brazil_1001
2024-07-10,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92073.02616667555,-0.0014399062230059155,2024-07-08,MEM_RANDOM_Brazil_1001
2024-07-11,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92272.27953123854,0.002164079675216595,2024-07-08,MEM_RANDOM_Brazil_1001
2024-07-12,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92600.62586378859,0.0035584504275619202,2024-07-08,MEM_RANDOM_Brazil_1001
2024-07-15,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93184.94555830763,0.00631010524030962,2024-07-15,MEM_RANDOM_Brazil_1001
2024-07-16,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93184.34902357863,-6.401621264355871e-06,2024-07-15,MEM_RANDOM_Brazil_1001
2024-07-17,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93506.72777342604,0.0034595804255266077,2024-07-15,MEM_RANDOM_Brazil_1001
2024-07-18,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92910.56942915724,-0.0063755663198196404,2024-07-15,MEM_RANDOM_Brazil_1001
2024-07-19,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93253.73753142165,0.003693531364330559,2024-07-15,MEM_RANDOM_Brazil_1001
2024-07-22,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93861.32742094802,0.006515448126909027,2024-07-22,MEM_RANDOM_Brazil_1001
2024-07-23,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93075.05946135329,-0.008376910717110175,2024-07-22,MEM_RANDOM_Brazil_1001
2024-07-24,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93185.47571348952,0.001186314064962565,2024-07-22,MEM_RANDOM_Brazil_1001
2024-07-25,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92629.09176802443,-0.005970715298763515,2024-07-22,MEM_RANDOM_Brazil_1001
2024-07-26,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92970.85929655837,0.0036896348869515064,2024-07-22,MEM_RANDOM_Brazil_1001
2024-07-29,Brazil,MEM_RANDOM,MEM_RANDOM,1001,94171.82266402052,0.012917632218836725,2024-07-29,MEM_RANDOM_Brazil_1001
2024-07-30,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93671.9493806343,-0.005308098210752939,2024-07-29,MEM_RANDOM_Brazil_1001
2024-07-31,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93944.70791411208,0.002911848587344262,2024-07-29,MEM_RANDOM_Brazil_1001
2024-08-01,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92815.22300505446,-0.012022868920836248,2024-07-29,MEM_RANDOM_Brazil_1001
2024-08-02,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91611.65802168654,-0.012967323079128701,2024-07-29,MEM_RANDOM_Brazil_1001
2024-08-05,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91088.87123656081,-0.005706553035007587,2024-08-05,MEM_RANDOM_Brazil_1001
2024-08-06,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91405.96404433058,0.0034811366467180703,2024-08-05,MEM_RANDOM_Brazil_1001
2024-08-07,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91224.85783552931,-0.0019813390810410974,2024-08-05,MEM_RANDOM_Brazil_1001
2024-08-08,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91135.02871870802,-0.0009846999924433245,2024-08-05,MEM_RANDOM_Brazil_1001
2024-08-09,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92230.58205961989,0.012021210245001789,2024-08-05,MEM_RANDOM_Brazil_1001
2024-08-12,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91901.62434935378,-0.0035666880000114034,2024-08-12,MEM_RANDOM_Brazil_1001
2024-08-13,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92633.5763185005,0.007964516126116495,2024-08-12,MEM_RANDOM_Brazil_1001
2024-08-14,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93414.44201445387,0.008429618362876668,2024-08-12,MEM_RANDOM_Brazil_1001
2024-08-15,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93978.29241347121,0.006036008853214477,2024-08-12,MEM_RANDOM_Brazil_1001
2024-08-16,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93856.94785094069,-0.0012911977799792793,2024-08-12,MEM_RANDOM_Brazil_1001
2024-08-19,Brazil,MEM_RANDOM,MEM_RANDOM,1001,94878.0793893318,0.010879658477844684,2024-08-19,MEM_RANDOM_Brazil_1001
2024-08-20,Brazil,MEM_RANDOM,MEM_RANDOM,1001,96137.48512053298,0.01327393787171013,2024-08-19,MEM_RANDOM_Brazil_1001
2024-08-21,Brazil,MEM_RANDOM,MEM_RANDOM,1001,96801.61479353713,0.006908124049339273,2024-08-19,MEM_RANDOM_Brazil_1001
2024-08-22,Brazil,MEM_RANDOM,MEM_RANDOM,1001,96456.22665190505,-0.003567999793895376,2024-08-19,MEM_RANDOM_Brazil_1001
2024-08-23,Brazil,MEM_RANDOM,MEM_RANDOM,1001,95817.36346602248,-0.006623348311023222,2024-08-19,MEM_RANDOM_Brazil_1001
2024-08-26,Brazil,MEM_RANDOM,MEM_RANDOM,1001,96068.89407515334,0.0026251046786530913,2024-08-26,MEM_RANDOM_Brazil_1001
2024-08-27,Brazil,MEM_RANDOM,MEM_RANDOM,1001,96845.0713136177,0.008079381426595408,2024-08-26,MEM_RANDOM_Brazil_1001
2024-08-28,Brazil,MEM_RANDOM,MEM_RANDOM,1001,97296.98236632155,0.004666329907904283,2024-08-26,MEM_RANDOM_Brazil_1001
2024-08-29,Brazil,MEM_RANDOM,MEM_RANDOM,1001,96139.63952111815,-0.011894951077167242,2024-08-26,MEM_RANDOM_Brazil_1001
2024-08-30,Brazil,MEM_RANDOM,MEM_RANDOM,1001,95846.1926026306,-0.0030522989263246604,2024-08-26,MEM_RANDOM_Brazil_1001
2024-09-02,Brazil,MEM_RANDOM,MEM_RANDOM,1001,95007.91588830565,-0.008746061701171256,2024-09-02,MEM_RANDOM_Brazil_1001
2024-09-03,Brazil,MEM_RANDOM,MEM_RANDOM,1001,96369.28355264281,0.0143289919751279,2024-09-02,MEM_RANDOM_Brazil_1001
2024-09-04,Brazil,MEM_RANDOM,MEM_RANDOM,1001,98263.55692910765,0.019656401984456753,2024-09-02,MEM_RANDOM_Brazil_1001
2024-09-05,Brazil,MEM_RANDOM,MEM_RANDOM,1001,98577.68162011718,0.0031967567715480427,2024-09-02,MEM_RANDOM_Brazil_1001
2024-09-06,Brazil,MEM_RANDOM,MEM_RANDOM,1001,97754.05711984252,-0.00835508085337825,2024-09-02,MEM_RANDOM_Brazil_1001
2024-09-09,Brazil,MEM_RANDOM,MEM_RANDOM,1001,97769.0348191223,0.00015321818573139223,2024-09-09,MEM_RANDOM_Brazil_1001
2024-09-10,Brazil,MEM_RANDOM,MEM_RANDOM,1001,97963.8085389099,0.0019921820865669683,2024-09-09,MEM_RANDOM_Brazil_1001
2024-09-11,Brazil,MEM_RANDOM,MEM_RANDOM,1001,98171.50202416991,0.002120104233978579,2024-09-09,MEM_RANDOM_Brazil_1001
2024-09-12,Brazil,MEM_RANDOM,MEM_RANDOM,1001,97481.45760202025,-0.0070289687732369485,2024-09-09,MEM_RANDOM_Brazil_1001
2024-09-13,Brazil,MEM_RANDOM,MEM_RANDOM,1001,97817.43429040526,0.0034465702160166186,2024-09-09,MEM_RANDOM_Brazil_1001
2024-09-16,Brazil,MEM_RANDOM,MEM_RANDOM,1001,97530.51227426146,-0.0029332400530151966,2024-09-16,MEM_RANDOM_Brazil_1001
2024-09-17,Brazil,MEM_RANDOM,MEM_RANDOM,1001,97107.89842329787,-0.004333144993386053,2024-09-16,MEM_RANDOM_Brazil_1001
2024-09-18,Brazil,MEM_RANDOM,MEM_RANDOM,1001,96721.96371565627,-0.003974287508100465,2024-09-16,MEM_RANDOM_Brazil_1001
2024-09-19,Brazil,MEM_RANDOM,MEM_RANDOM,1001,96434.99640379714,-0.002966930165962706,2024-09-16,MEM_RANDOM_Brazil_1001
2024-09-20,Brazil,MEM_RANDOM,MEM_RANDOM,1001,95553.02641783522,-0.009145746034654142,2024-09-16,MEM_RANDOM_Brazil_1001
2024-09-23,Brazil,MEM_RANDOM,MEM_RANDOM,1001,94428.91146384047,-0.011764305078932925,2024-09-23,MEM_RANDOM_Brazil_1001
2024-09-24,Brazil,MEM_RANDOM,MEM_RANDOM,1001,94721.21605597304,0.003095498906015666,2024-09-23,MEM_RANDOM_Brazil_1001
2024-09-25,Brazil,MEM_RANDOM,MEM_RANDOM,1001,94262.50798903273,-0.0048427172500535255,2024-09-23,MEM_RANDOM_Brazil_1001
2024-09-26,Brazil,MEM_RANDOM,MEM_RANDOM,1001,94709.24734221266,0.004739311129212782,2024-09-23,MEM_RANDOM_Brazil_1001
2024-09-27,Brazil,MEM_RANDOM,MEM_RANDOM,1001,94677.69653616713,-0.00033313332046162067,2024-09-23,MEM_RANDOM_Brazil_1001
2024-09-30,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93573.95901213454,-0.011657840910936844,2024-09-30,MEM_RANDOM_Brazil_1001
2024-10-01,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92474.35262026596,-0.011751200905435537,2024-09-30,MEM_RANDOM_Brazil_1001
2024-10-02,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93330.74650683212,0.009260880041873162,2024-09-30,MEM_RANDOM_Brazil_1001
2024-10-03,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92304.75368227767,-0.010993084947406237,2024-09-30,MEM_RANDOM_Brazil_1001
2024-10-04,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92589.92010988998,0.003089401317226591,2024-09-30,MEM_RANDOM_Brazil_1001
2024-10-07,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92696.53645815658,0.0011514897965141818,2024-10-07,MEM_RANDOM_Brazil_1001
2024-10-08,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92803.98799531555,0.0011591753183515094,2024-10-07,MEM_RANDOM_Brazil_1001
2024-10-09,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91488.43175332641,-0.01417564342230143,2024-10-07,MEM_RANDOM_Brazil_1001
2024-10-10,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90538.90231149292,-0.010378683114753165,2024-10-07,MEM_RANDOM_Brazil_1001
2024-10-11,Brazil,MEM_RANDOM,MEM_RANDOM,1001,89706.45084016418,-0.00919440649351748,2024-10-07,MEM_RANDOM_Brazil_1001
2024-10-14,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90686.11725442504,0.01092080229554951,2024-10-14,MEM_RANDOM_Brazil_1001
2024-10-15,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91282.79779832458,0.00657962389353946,2024-10-14,MEM_RANDOM_Brazil_1001
2024-10-16,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91161.29811494445,-0.0013310249719619897,2024-10-14,MEM_RANDOM_Brazil_1001
2024-10-17,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91414.1323053131,0.002773481681336481,2024-10-14,MEM_RANDOM_Brazil_1001
2024-10-18,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91622.61998384094,0.002280694169163103,2024-10-14,MEM_RANDOM_Brazil_1001
2024-10-21,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91598.30456178283,-0.0002653866704793409,2024-10-21,MEM_RANDOM_Brazil_1001
2024-10-22,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91462.10806291198,-0.0014868888624350617,2024-10-21,MEM_RANDOM_Brazil_1001
2024-10-23,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91125.20122354125,-0.003683567397538957,2024-10-21,MEM_RANDOM_Brazil_1001
2024-10-24,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91364.50585954284,0.002626108176316049,2024-10-21,MEM_RANDOM_Brazil_1001
2024-10-25,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91201.44081323242,-0.0017847745661877619,2024-10-21,MEM_RANDOM_Brazil_1001
2024-10-28,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91266.80720727539,0.0007167254536781917,2024-10-28,MEM_RANDOM_Brazil_1001
2024-10-29,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91073.06235139465,-0.002122840294398869,2024-10-28,MEM_RANDOM_Brazil_1001
2024-10-30,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91557.21494882202,0.005316090015281605,2024-10-28,MEM_RANDOM_Brazil_1001
2024-10-31,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91291.10390870666,-0.0029064999439323844,2024-10-28,MEM_RANDOM_Brazil_1001
2024-11-01,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90715.27581231689,-0.006307603607966146,2024-10-28,MEM_RANDOM_Brazil_1001
2024-11-04,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93220.28542726135,0.027613977828024633,2024-11-04,MEM_RANDOM_Brazil_1001
2024-11-05,Brazil,MEM_RANDOM,MEM_RANDOM,1001,94198.91358010864,0.010498017125370225,2024-11-04,MEM_RANDOM_Brazil_1001
2024-11-06,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93638.73689286804,-0.005946742546709046,2024-11-04,MEM_RANDOM_Brazil_1001
2024-11-07,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91950.18645875549,-0.018032605843929926,2024-11-04,MEM_RANDOM_Brazil_1001
2024-11-08,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90499.60280244445,-0.015775755462569926,2024-11-04,MEM_RANDOM_Brazil_1001
2024-11-11,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90606.48711221313,0.0011810472804173427,2024-11-11,MEM_RANDOM_Brazil_1001
2024-11-12,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90320.12284104919,-0.003160527245795191,2024-11-11,MEM_RANDOM_Brazil_1001
2024-11-13,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90365.98230187988,0.000507743561325694,2024-11-11,MEM_RANDOM_Brazil_1001
2024-11-14,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91296.73301332092,0.010299790781134216,2024-11-11,MEM_RANDOM_Brazil_1001
2024-11-18,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90757.42034738159,-0.0059072504364492545,2024-11-18,MEM_RANDOM_Brazil_1001
2024-11-19,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91977.48388879394,0.013443127148639293,2024-11-18,MEM_RANDOM_Brazil_1001
2024-11-21,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91286.65598504638,-0.007510837158611658,2024-11-18,MEM_RANDOM_Brazil_1001
2024-11-22,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92507.40936486816,0.013372747272303942,2024-11-18,MEM_RANDOM_Brazil_1001
2024-11-25,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92326.86085527038,-0.0019517194442842738,2024-11-25,MEM_RANDOM_Brazil_1001
2024-11-26,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93177.69207780456,0.009215424575822247,2024-11-25,MEM_RANDOM_Brazil_1001
2024-11-27,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91637.26992051696,-0.016532091780093947,2024-11-25,MEM_RANDOM_Brazil_1001
2024-11-28,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90067.93903558349,-0.0171254652860638,2024-11-25,MEM_RANDOM_Brazil_1001
2024-11-29,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90658.97650386047,0.006562129372622512,2024-11-25,MEM_RANDOM_Brazil_1001
2024-12-02,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90309.26761294555,-0.003857410533418338,2024-12-02,MEM_RANDOM_Brazil_1001
2024-12-03,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91085.35640956115,0.008593678335891529,2024-12-02,MEM_RANDOM_Brazil_1001
2024-12-04,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92469.86150000381,0.015200084239856259,2024-12-02,MEM_RANDOM_Brazil_1001
2024-12-05,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92748.73146078872,0.0030157929974286876,2024-12-02,MEM_RANDOM_Brazil_1001
2024-12-06,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92254.3154012947,-0.005330704277104235,2024-12-02,MEM_RANDOM_Brazil_1001
2024-12-09,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93970.25002501297,0.018600047230898212,2024-12-09,MEM_RANDOM_Brazil_1001
2024-12-10,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92809.35305807876,-0.01235387760089174,2024-12-09,MEM_RANDOM_Brazil_1001
2024-12-11,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93182.63900969314,0.0040220725531917335,2024-12-09,MEM_RANDOM_Brazil_1001
2024-12-12,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92059.89747832107,-0.012048827370678774,2024-12-09,MEM_RANDOM_Brazil_1001
2024-12-13,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91279.9548418312,-0.008472121497566676,2024-12-09,MEM_RANDOM_Brazil_1001
2024-12-16,Brazil,MEM_RANDOM,MEM_RANDOM,1001,92243.40220282364,0.010554862375445754,2024-12-16,MEM_RANDOM_Brazil_1001
2024-12-17,Brazil,MEM_RANDOM,MEM_RANDOM,1001,93434.92517493057,0.012917162026255579,2024-12-16,MEM_RANDOM_Brazil_1001
2024-12-18,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91943.3704378395,-0.015963567523584448,2024-12-16,MEM_RANDOM_Brazil_1001
2024-12-19,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91251.6263048439,-0.00752358902769695,2024-12-16,MEM_RANDOM_Brazil_1001
2024-12-20,Brazil,MEM_RANDOM,MEM_RANDOM,1001,90662.31588003921,-0.006458081336939473,2024-12-16,MEM_RANDOM_Brazil_1001
2024-12-23,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91324.38238165664,0.007302554486843815,2024-12-23,MEM_RANDOM_Brazil_1001
2024-12-26,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91969.13487074661,0.007060025726705274,2024-12-23,MEM_RANDOM_Brazil_1001
2024-12-27,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91498.36581633377,-0.005118772238908852,2024-12-23,MEM_RANDOM_Brazil_1001
2024-12-30,Brazil,MEM_RANDOM,MEM_RANDOM,1001,91991.7286398201,0.005392039727536378,2024-12-30,MEM_RANDOM_Brazil_1001
2024-01-02,Brazil,MEM_RANDOM,MEM_RANDOM,1002,100000.0,0.0,2024-01-01,MEM_RANDOM_Brazil_1002
2024-01-03,Brazil,MEM_RANDOM,MEM_RANDOM,1002,100415.57477553557,0.004155747755355697,2024-01-01,MEM_RANDOM_Brazil_1002
2024-01-04,Brazil,MEM_RANDOM,MEM_RANDOM,1002,99239.68655379485,-0.011710217507286593,2024-01-01,MEM_RANDOM_Brazil_1002
2024-01-05,Brazil,MEM_RANDOM,MEM_RANDOM,1002,98455.50814803313,-0.007901862984388199,2024-01-01,MEM_RANDOM_Brazil_1002
2024-01-08,Brazil,MEM_RANDOM,MEM_RANDOM,1002,98304.88384993743,-0.0015298717250966946,2024-01-08,MEM_RANDOM_Brazil_1002
2024-01-09,Brazil,MEM_RANDOM,MEM_RANDOM,1002,97369.15002425383,-0.00951869112741126,2024-01-08,MEM_RANDOM_Brazil_1002
2024-01-10,Brazil,MEM_RANDOM,MEM_RANDOM,1002,97479.74920638274,0.0011358749881390249,2024-01-08,MEM_RANDOM_Brazil_1002
2024-01-11,Brazil,MEM_RANDOM,MEM_RANDOM,1002,96695.71448500823,-0.008043052303248796,2024-01-08,MEM_RANDOM_Brazil_1002
2024-01-12,Brazil,MEM_RANDOM,MEM_RANDOM,1002,96186.04698165129,-0.005270838589604225,2024-01-08,MEM_RANDOM_Brazil_1002
2024-01-15,Brazil,MEM_RANDOM,MEM_RANDOM,1002,96519.38749297331,0.0034655807342369566,2024-01-15,MEM_RANDOM_Brazil_1002
2024-01-16,Brazil,MEM_RANDOM,MEM_RANDOM,1002,95157.2548292465,-0.014112529089826341,2024-01-15,MEM_RANDOM_Brazil_1002
2024-01-17,Brazil,MEM_RANDOM,MEM_RANDOM,1002,94414.99665053557,-0.007800331987748821,2024-01-15,MEM_RANDOM_Brazil_1002
2024-01-18,Brazil,MEM_RANDOM,MEM_RANDOM,1002,93502.67652114104,-0.009662873079065624,2024-01-15,MEM_RANDOM_Brazil_1002
2024-01-19,Brazil,MEM_RANDOM,MEM_RANDOM,1002,93463.53564870452,-0.00041860697354120763,2024-01-15,MEM_RANDOM_Brazil_1002
2024-01-22,Brazil,MEM_RANDOM,MEM_RANDOM,1002,93164.5539554367,-0.0031989127224074407,2024-01-22,MEM_RANDOM_Brazil_1002
2024-01-23,Brazil,MEM_RANDOM,MEM_RANDOM,1002,93987.24335897063,0.008830497958777881,2024-01-22,MEM_RANDOM_Brazil_1002
2024-01-24,Brazil,MEM_RANDOM,MEM_RANDOM,1002,93421.52207601165,-0.006019128370413994,2024-01-22,MEM_RANDOM_Brazil_1002
2024-01-25,Brazil,MEM_RANDOM,MEM_RANDOM,1002,95062.49058950042,0.017565208498247428,2024-01-22,MEM_RANDOM_Brazil_1002
2024-01-26,Brazil,MEM_RANDOM,MEM_RANDOM,1002,95948.18122518157,0.009316930686213015,2024-01-22,MEM_RANDOM_Brazil_1002
2024-01-29,Brazil,MEM_RANDOM,MEM_RANDOM,1002,96379.27337300872,0.004492968416101757,2024-01-29,MEM_RANDOM_Brazil_1002
2024-01-30,Brazil,MEM_RANDOM,MEM_RANDOM,1002,95392.66257131194,-0.010236752853265238,2024-01-29,MEM_RANDOM_Brazil_1002
2024-01-31,Brazil,MEM_RANDOM,MEM_RANDOM,1002,95936.41729772185,0.00570017349084288,2024-01-29,MEM_RANDOM_Brazil_1002
2024-02-01,Brazil,MEM_RANDOM,MEM_RANDOM,1002,97189.29648625945,0.013059474429293172,2024-01-29,MEM_RANDOM_Brazil_1002
2024-02-02,Brazil,MEM_RANDOM,MEM_RANDOM,1002,96279.4900592575,-0.009361179264535379,2024-01-29,MEM_RANDOM_Brazil_1002
2024-02-05,Brazil,MEM_RANDOM,MEM_RANDOM,1002,96898.10621297454,0.006425212195622339,2024-02-05,MEM_RANDOM_Brazil_1002
2024-02-06,Brazil,MEM_RANDOM,MEM_RANDOM,1002,97719.69772374725,0.008478922270853369,2024-02-05,MEM_RANDOM_Brazil_1002
2024-02-07,Brazil,MEM_RANDOM,MEM_RANDOM,1002,98525.51724279021,0.00824623425791813,2024-02-05,MEM_RANDOM_Brazil_1002
2024-02-08,Brazil,MEM_RANDOM,MEM_RANDOM,1002,97019.48683583831,-0.015285688916919752,2024-02-05,MEM_RANDOM_Brazil_1002
2024-02-09,Brazil,MEM_RANDOM,MEM_RANDOM,1002,96063.72021138763,-0.009851285093559474,2024-02-05,MEM_RANDOM_Brazil_1002
2024-02-14,Brazil,MEM_RANDOM,MEM_RANDOM,1002,95511.61272466277,-0.005747304867123035,2024-02-12,MEM_RANDOM_Brazil_1002
2024-02-15,Brazil,MEM_RANDOM,MEM_RANDOM,1002,96821.71554219817,0.013716686172100504,2024-02-12,MEM_RANDOM_Brazil_1002
2024-02-16,Brazil,MEM_RANDOM,MEM_RANDOM,1002,97006.72678792571,0.0019108445320503015,2024-02-12,MEM_RANDOM_Brazil_1002
2024-02-19,Brazil,MEM_RANDOM,MEM_RANDOM,1002,97332.32996785735,0.003356501045988988,2024-02-19,MEM_RANDOM_Brazil_1002
2024-02-20,Brazil,MEM_RANDOM,MEM_RANDOM,1002,97925.85408437347,0.006097913372793155,2024-02-19,MEM_RANDOM_Brazil_1002
2024-02-21,Brazil,MEM_RANDOM,MEM_RANDOM,1002,99554.35207021331,0.016629908424763095,2024-02-19,MEM_RANDOM_Brazil_1002
2024-02-22,Brazil,MEM_RANDOM,MEM_RANDOM,1002,98083.80666005706,-0.014771282014061117,2024-02-19,MEM_RANDOM_Brazil_1002
2024-02-23,Brazil,MEM_RANDOM,MEM_RANDOM,1002,98409.197235466,0.0033174749888805577,2024-02-19,MEM_RANDOM_Brazil_1002
2024-02-26,Brazil,MEM_RANDOM,MEM_RANDOM,1002,99795.77700841521,0.014089940898832014,2024-02-26,MEM_RANDOM_Brazil_1002
2024-02-27,Brazil,MEM_RANDOM,MEM_RANDOM,1002,100486.50381124114,0.006921403124780346,2024-02-26,MEM_RANDOM_Brazil_1002
