run_id,arm,market,seed,realization_type,sharpe_ratio,annualized_return,max_drawdown,win_rate,final_equity
TRANS_BASE_France_17,TRANS_BASE,France,17,neural_seed,0.2083548194196995,0.0217102667208777,-0.2438856159503661,0.5078125,102205.86474892424
TRANS_BASE_France_37,TRANS_BASE,France,37,neural_seed,0.2318253093852429,0.0269149686387728,-0.2414682848482811,0.51953125,102734.79800616456
TRANS_BASE_France_7,TRANS_BASE,France,7,neural_seed,-0.207160328580068,-0.0846779713830109,-0.3053143951576946,0.5,91403.74216714095
TRANS_BASE_India_17,TRANS_BASE,India,17,neural_seed,0.9551729989003604,0.1369311756458522,-0.1011732858688019,0.5447154471544715,113346.25389013672
TRANS_BASE_India_37,TRANS_BASE,India,37,neural_seed,1.1066309789276934,0.1704449578362532,-0.1003878345816527,0.5813008130081301,116606.7229710083
TRANS_BASE_India_7,TRANS_BASE,India,7,neural_seed,0.7537189025626299,0.1045746490834207,-0.0762976594370518,0.5487804878048781,110196.19972283936
TRANS_BASE_UK_17,TRANS_BASE,UK,17,neural_seed,-0.2951441465721782,-0.0796333507145866,-0.1385820820316173,0.4606299212598425,91976.0698610134
TRANS_BASE_UK_37,TRANS_BASE,UK,37,neural_seed,-0.9676417401145628,-0.206974057897972,-0.2442410412140908,0.4330708661417323,79156.774316391
TRANS_BASE_UK_7,TRANS_BASE,UK,7,neural_seed,-0.800110412487006,-0.164756317507434,-0.1798390418119112,0.468503937007874,83405.11188725854
TRANS_BASE_US_17,TRANS_BASE,US,17,neural_seed,1.5366802984253498,0.2378015941677849,-0.1188332529470256,0.5277777777777778,123780.15941677857
TRANS_BASE_US_37,TRANS_BASE,US,37,neural_seed,1.7144000294518391,0.379124759133147,-0.1482612014063969,0.5555555555555556,137912.47591331482
TRANS_BASE_US_7,TRANS_BASE,US,7,neural_seed,2.171302251305195,0.4157783190985866,-0.0960879834844903,0.5793650793650794,141577.83190985874
TRANS_GATE_Brazil_17,TRANS_GATE,Brazil,17,neural_seed,-0.0295493170468632,-0.0209103625324457,-0.1562526642035099,0.4741035856573705,97917.1744882183
TRANS_GATE_Brazil_37,TRANS_GATE,Brazil,37,neural_seed,0.6251568165320038,0.100704384146697,-0.1662288245229849,0.5059760956175299,110028.53649459078
TRANS_GATE_Brazil_7,TRANS_GATE,Brazil,7,neural_seed,-0.3017478493751386,-0.0657942996962218,-0.1809715316189274,0.49800796812749,93445.80389776418
TRANS_GATE_China_17,TRANS_GATE,China,17,neural_seed,1.0003976987208092,0.2490800564744046,-0.1538272677873328,0.4793388429752066,123810.45705534652
TRANS_GATE_China_37,TRANS_GATE,China,37,neural_seed,1.2779885842419942,0.3573696922212455,-0.1624183770036826,0.5041322314049587,134101.10250026704
TRANS_GATE_China_7,TRANS_GATE,China,7,neural_seed,0.8568460798839698,0.188166322484258,-0.1350004419815655,0.5,118006.49725223923
TRANS_GATE_France_17,TRANS_GATE,France,17,neural_seed,-0.4250073515888252,-0.0724624747500277,-0.2169943924509267,0.5078125,92643.07059526823
TRANS_GATE_France_37,TRANS_GATE,France,37,neural_seed,0.2601871426728486,0.0274123680795228,-0.1066822489803362,0.51171875,102785.3489738312
TRANS_GATE_France_7,TRANS_GATE,France,7,neural_seed,-0.1605068296374058,-0.0319240552975941,-0.1693311130112767,0.51171875,96757.7517948494
TRANS_GATE_India_17,TRANS_GATE,India,17,neural_seed,1.1163362788043258,0.1612244156121696,-0.1001578535817787,0.5365853658536586,115709.90467382812
TRANS_GATE_India_37,TRANS_GATE,India,37,neural_seed,-0.1358193457455197,-0.0312909190784168,-0.1458840714566816,0.532520325203252,96944.26006536864
TRANS_GATE_India_7,TRANS_GATE,India,7,neural_seed,1.1563026193770285,0.1892238259073713,-0.1460566140322556,0.5772357723577236,118432.6947618408
TRANS_GATE_UK_17,TRANS_GATE,UK,17,neural_seed,0.8125525547005483,0.1223796128131633,-0.0809803401476491,0.5078740157480315,112340.84963741111
TRANS_GATE_UK_37,TRANS_GATE,UK,37,neural_seed,0.4206733358017074,0.0889804391193698,-0.3264599399100618,0.5078740157480315,108971.74085510256
TRANS_GATE_UK_7,TRANS_GATE,UK,7,neural_seed,0.6693469131764025,0.0743175285735815,-0.0811383176999984,0.5393700787401575,107492.89175536158
TRANS_GATE_US_17,TRANS_GATE,US,17,neural_seed,1.5686598235310034,0.2020079661425802,-0.0870190337735872,0.5436507936507936,120200.79661425784
TRANS_GATE_US_37,TRANS_GATE,US,37,neural_seed,1.353309747397223,0.2395298567626955,-0.1274503233441417,0.5873015873015873,123952.98567626953
TRANS_GATE_US_7,TRANS_GATE,US,7,neural_seed,2.2844817698248985,0.3965283998889166,-0.1032347833437088,0.5674603174603174,139652.8399888916
TRANS_MIX_SELECTED_Brazil_17,TRANS_MIX_SELECTED,Brazil,17,neural_seed,-0.6799104000767975,-0.1806715811002734,-0.2557962156185044,0.4741035856573705,81997.65632223607
TRANS_MIX_SELECTED_Brazil_37,TRANS_MIX_SELECTED,Brazil,37,neural_seed,-0.1766139174563486,-0.0455323170750424,-0.1638290069169195,0.4701195219123506,95464.42056748387
TRANS_MIX_SELECTED_Brazil_7,TRANS_MIX_SELECTED,Brazil,7,neural_seed,0.0003147814799073,-0.024100854291311,-0.2173912465033966,0.5059760956175299,97599.36267383242
TRANS_MIX_SELECTED_China_17,TRANS_MIX_SELECTED,China,17,neural_seed,0.830705462886978,0.2031737294081439,-0.1457813619595937,0.4834710743801653,119437.50104949476
TRANS_MIX_SELECTED_China_37,TRANS_MIX_SELECTED,China,37,neural_seed,1.650871842202786,0.4271914927051237,-0.1412519848758348,0.5165289256198347,140718.7602645488
TRANS_MIX_SELECTED_China_7,TRANS_MIX_SELECTED,China,7,neural_seed,1.1908925119382756,0.3365347552801445,-0.1851917104946408,0.5041322314049587,132123.79519577406
TRANS_MIX_SELECTED_France_17,TRANS_MIX_SELECTED,France,17,neural_seed,-0.0126702497302391,-0.025781302291852,-0.2627182826568072,0.49609375,97381.48755348966
TRANS_MIX_SELECTED_France_37,TRANS_MIX_SELECTED,France,37,neural_seed,0.5700818223655307,0.1123916687657227,-0.1569650497296521,0.52734375,111427.39492410276
TRANS_MIX_SELECTED_France_7,TRANS_MIX_SELECTED,France,7,neural_seed,0.3799416849703172,0.0648759802206691,-0.2198487841900408,0.51171875,106593.89920056151
TRANS_MIX_SELECTED_India_17,TRANS_MIX_SELECTED,India,17,neural_seed,0.691340620462575,0.0956912074301075,-0.137376252353042,0.5284552845528455,109330.9747225342
TRANS_MIX_SELECTED_India_37,TRANS_MIX_SELECTED,India,37,neural_seed,1.2109177005555811,0.1836580759153179,-0.1201474005355076,0.573170731707317,117891.5786000366
TRANS_MIX_SELECTED_India_7,TRANS_MIX_SELECTED,India,7,neural_seed,1.1234248706439285,0.1738405764233197,-0.1030977634831355,0.5447154471544715,116936.94883038332
TRANS_MIX_SELECTED_UK_17,TRANS_MIX_SELECTED,UK,17,neural_seed,-0.4264874354444604,-0.0859489281874305,-0.1480961085553933,0.4921259842519685,91339.93621745871
TRANS_MIX_SELECTED_UK_37,TRANS_MIX_SELECTED,UK,37,neural_seed,-1.1330219571034523,-0.2307259449126424,-0.2589330008136512,0.4251968503937008,76767.42389010622
TRANS_MIX_SELECTED_UK_7,TRANS_MIX_SELECTED,UK,7,neural_seed,-0.0915616484192015,-0.0244162184683721,-0.0928459790554498,0.515748031496063,97539.24059667016
TRANS_MIX_SELECTED_US_17,TRANS_MIX_SELECTED,US,17,neural_seed,1.295094570212267,0.2111902673176589,-0.1212965221023862,0.5119047619047619,121119.02673176576
TRANS_MIX_SELECTED_US_37,TRANS_MIX_SELECTED,US,37,neural_seed,1.111735962539936,0.2144813733193964,-0.1375725599475154,0.5833333333333334,121448.13733193968
TRANS_MIX_SELECTED_US_7,TRANS_MIX_SELECTED,US,7,neural_seed,2.4254816383244893,0.4394707935043354,-0.0973625326229351,0.5714285714285714,143947.07935043337
